cand,date,rcp
Bush,2015-12-20 00:00:00,4.6
Christie,2015-12-20 00:00:00,3.1
Paul,2015-12-20 00:00:00,2.4
Kasich,2015-12-20 00:00:00,2.3
Huckabee,2015-12-20 00:00:00,2.1
Fiorina,2015-12-20 00:00:00,2.4
Santorum,2015-12-20 00:00:00,0.5
Walker,2015-12-20 00:00:00,
Jindal,2015-12-20 00:00:00,
Perry,2015-12-20 00:00:00,
Graham,2015-12-20 00:00:00,0.5
Pataki,2015-12-20 00:00:00,0.2
Trump,2015-12-19 00:00:00,33.8
Cruz,2015-12-19 00:00:00,16.6
Rubio,2015-12-19 00:00:00,12.4
Carson,2015-12-19 00:00:00,11.0
Bush,2015-12-19 00:00:00,4.2
Christie,2015-12-19 00:00:00,3.1
Paul,2015-12-19 00:00:00,2.2
Kasich,2015-12-19 00:00:00,2.2
Huckabee,2015-12-19 00:00:00,2.1
Fiorina,2015-12-19 00:00:00,2.6
Santorum,2015-12-19 00:00:00,0.4
Walker,2015-12-19 00:00:00,
Jindal,2015-12-19 00:00:00,
Perry,2015-12-19 00:00:00,
Graham,2015-12-19 00:00:00,0.4
Pataki,2015-12-19 00:00:00,0.1
Trump,2015-12-18 00:00:00,33.1
Cruz,2015-12-18 00:00:00,16.4
Rubio,2015-12-18 00:00:00,12.6
Carson,2015-12-18 00:00:00,11.3
Bush,2015-12-18 00:00:00,4.4
Christie,2015-12-18 00:00:00,3.1
Paul,2015-12-18 00:00:00,2.1
Kasich,2015-12-18 00:00:00,2.3
Huckabee,2015-12-18 00:00:00,2.3
Fiorina,2015-12-18 00:00:00,2.5
Santorum,2015-12-18 00:00:00,0.3
Walker,2015-12-18 00:00:00,
Jindal,2015-12-18 00:00:00,
Perry,2015-12-18 00:00:00,
Graham,2015-12-18 00:00:00,0.4
Pataki,2015-12-18 00:00:00,0.2
Trump,2015-12-17 00:00:00,33.0
Cruz,2015-12-17 00:00:00,16.1
Rubio,2015-12-17 00:00:00,12.6
Carson,2015-12-17 00:00:00,12.0
Bush,2015-12-17 00:00:00,4.0
Christie,2015-12-17 00:00:00,2.9
Paul,2015-12-17 00:00:00,2.1
Kasich,2015-12-17 00:00:00,2.3
Huckabee,2015-12-17 00:00:00,2.0
Fiorina,2015-12-17 00:00:00,2.3
Santorum,2015-12-17 00:00:00,0.2
Walker,2015-12-17 00:00:00,
Jindal,2015-12-17 00:00:00,
Perry,2015-12-17 00:00:00,
Graham,2015-12-17 00:00:00,0.3
Pataki,2015-12-17 00:00:00,0.2
Trump,2015-12-16 00:00:00,33.0
Cruz,2015-12-16 00:00:00,16.1
Rubio,2015-12-16 00:00:00,12.6
Carson,2015-12-16 00:00:00,12.0
Bush,2015-12-16 00:00:00,4.0
Christie,2015-12-16 00:00:00,2.9
Paul,2015-12-16 00:00:00,2.1
Kasich,2015-12-16 00:00:00,2.3
Huckabee,2015-12-16 00:00:00,2.0
Fiorina,2015-12-16 00:00:00,2.3
Santorum,2015-12-16 00:00:00,0.2
Walker,2015-12-16 00:00:00,
Jindal,2015-12-16 00:00:00,
Perry,2015-12-16 00:00:00,
Graham,2015-12-16 00:00:00,0.3
Pataki,2015-12-16 00:00:00,0.2
Trump,2015-12-15 00:00:00,33.0
Cruz,2015-12-15 00:00:00,16.1
Rubio,2015-12-15 00:00:00,12.6
Carson,2015-12-15 00:00:00,12.0
Bush,2015-12-15 00:00:00,4.0
Christie,2015-12-15 00:00:00,2.9
Paul,2015-12-15 00:00:00,2.1
Kasich,2015-12-15 00:00:00,2.3
Huckabee,2015-12-15 00:00:00,2.0
Fiorina,2015-12-15 00:00:00,2.3
Santorum,2015-12-15 00:00:00,0.2
Walker,2015-12-15 00:00:00,
Jindal,2015-12-15 00:00:00,
Perry,2015-12-15 00:00:00,
Graham,2015-12-15 00:00:00,0.3
Pataki,2015-12-15 00:00:00,0.2
Trump,2015-12-14 00:00:00,31.4
Cruz,2015-12-14 00:00:00,16.3
Rubio,2015-12-14 00:00:00,13.3
Carson,2015-12-14 00:00:00,12.6
Bush,2015-12-14 00:00:00,4.0
Christie,2015-12-14 00:00:00,2.6
Paul,2015-12-14 00:00:00,2.1
Kasich,2015-12-14 00:00:00,2.3
Huckabee,2015-12-14 00:00:00,2.0
Fiorina,2015-12-14 00:00:00,2.6
Santorum,2015-12-14 00:00:00,0.2
Walker,2015-12-14 00:00:00,
Jindal,2015-12-14 00:00:00,
Perry,2015-12-14 00:00:00,
Graham,2015-12-14 00:00:00,0.2
Pataki,2015-12-14 00:00:00,0.2
Trump,2015-12-13 00:00:00,29.8
Cruz,2015-12-13 00:00:00,16.7
Rubio,2015-12-13 00:00:00,13.8
Carson,2015-12-13 00:00:00,13.2
Bush,2015-12-13 00:00:00,4.2
Christie,2015-12-13 00:00:00,2.7
Paul,2015-12-13 00:00:00,2.2
Kasich,2015-12-13 00:00:00,2.2
Huckabee,2015-12-13 00:00:00,2.0
Fiorina,2015-12-13 00:00:00,2.7
Santorum,2015-12-13 00:00:00,0.2
Walker,2015-12-13 00:00:00,
Jindal,2015-12-13 00:00:00,
Perry,2015-12-13 00:00:00,
Graham,2015-12-13 00:00:00,0.0
Pataki,2015-12-13 00:00:00,0.0
Trump,2015-12-12 00:00:00,30.4
Cruz,2015-12-12 00:00:00,15.6
Rubio,2015-12-12 00:00:00,13.6
Carson,2015-12-12 00:00:00,13.6
Bush,2015-12-12 00:00:00,3.6
Christie,2015-12-12 00:00:00,2.6
Paul,2015-12-12 00:00:00,2.2
Kasich,2015-12-12 00:00:00,2.2
Huckabee,2015-12-12 00:00:00,1.8
Fiorina,2015-12-12 00:00:00,2.2
Santorum,2015-12-12 00:00:00,0.2
Walker,2015-12-12 00:00:00,
Jindal,2015-12-12 00:00:00,
Perry,2015-12-12 00:00:00,
Graham,2015-12-12 00:00:00,0.0
Pataki,2015-12-12 00:00:00,0.0
Trump,2015-12-11 00:00:00,30.4
Cruz,2015-12-11 00:00:00,15.6
Rubio,2015-12-11 00:00:00,13.6
Carson,2015-12-11 00:00:00,13.6
Bush,2015-12-11 00:00:00,3.6
Christie,2015-12-11 00:00:00,2.6
Paul,2015-12-11 00:00:00,2.2
Kasich,2015-12-11 00:00:00,2.2
Huckabee,2015-12-11 00:00:00,1.8
Fiorina,2015-12-11 00:00:00,2.2
Santorum,2015-12-11 00:00:00,0.2
Walker,2015-12-11 00:00:00,
Jindal,2015-12-11 00:00:00,
Perry,2015-12-11 00:00:00,
Graham,2015-12-11 00:00:00,0.0
Pataki,2015-12-11 00:00:00,0.0
Trump,2015-12-10 00:00:00,30.4
Cruz,2015-12-10 00:00:00,15.6
Rubio,2015-12-10 00:00:00,13.6
Carson,2015-12-10 00:00:00,13.6
Bush,2015-12-10 00:00:00,3.6
Christie,2015-12-10 00:00:00,2.6
Paul,2015-12-10 00:00:00,2.2
Kasich,2015-12-10 00:00:00,2.2
Huckabee,2015-12-10 00:00:00,1.8
Fiorina,2015-12-10 00:00:00,2.2
Santorum,2015-12-10 00:00:00,0.2
Walker,2015-12-10 00:00:00,
Jindal,2015-12-10 00:00:00,
Perry,2015-12-10 00:00:00,
Graham,2015-12-10 00:00:00,0.0
Pataki,2015-12-10 00:00:00,0.0
Trump,2015-12-09 00:00:00,29.3
Cruz,2015-12-09 00:00:00,15.5
Rubio,2015-12-09 00:00:00,14.8
Carson,2015-12-09 00:00:00,13.8
Bush,2015-12-09 00:00:00,3.8
Christie,2015-12-09 00:00:00,2.5
Paul,2015-12-09 00:00:00,1.8
Kasich,2015-12-09 00:00:00,2.0
Huckabee,2015-12-09 00:00:00,1.5
Fiorina,2015-12-09 00:00:00,2.5
Santorum,2015-12-09 00:00:00,0.3
Walker,2015-12-09 00:00:00,
Jindal,2015-12-09 00:00:00,
Perry,2015-12-09 00:00:00,
Graham,2015-12-09 00:00:00,0.0
Pataki,2015-12-09 00:00:00,0.0
Trump,2015-12-08 00:00:00,29.3
Cruz,2015-12-08 00:00:00,15.5
Rubio,2015-12-08 00:00:00,14.8
Carson,2015-12-08 00:00:00,13.8
Bush,2015-12-08 00:00:00,3.8
Christie,2015-12-08 00:00:00,2.5
Paul,2015-12-08 00:00:00,1.8
Kasich,2015-12-08 00:00:00,2.0
Huckabee,2015-12-08 00:00:00,1.5
Fiorina,2015-12-08 00:00:00,2.5
Santorum,2015-12-08 00:00:00,0.3
Walker,2015-12-08 00:00:00,
Jindal,2015-12-08 00:00:00,
Perry,2015-12-08 00:00:00,
Graham,2015-12-08 00:00:00,0.0
Pataki,2015-12-08 00:00:00,0.0
Trump,2015-12-07 00:00:00,30.0
Cruz,2015-12-07 00:00:00,15.0
Rubio,2015-12-07 00:00:00,14.3
Carson,2015-12-07 00:00:00,15.0
Bush,2015-12-07 00:00:00,3.7
Christie,2015-12-07 00:00:00,2.7
Paul,2015-12-07 00:00:00,1.7
Kasich,2015-12-07 00:00:00,2.0
Huckabee,2015-12-07 00:00:00,1.7
Fiorina,2015-12-07 00:00:00,3.0
Santorum,2015-12-07 00:00:00,0.0
Walker,2015-12-07 00:00:00,
Jindal,2015-12-07 00:00:00,
Perry,2015-12-07 00:00:00,
Graham,2015-12-07 00:00:00,0.0
Pataki,2015-12-07 00:00:00,0.0
Trump,2015-12-06 00:00:00,30.3
Cruz,2015-12-06 00:00:00,15.3
Rubio,2015-12-06 00:00:00,14.3
Carson,2015-12-06 00:00:00,16.0
Bush,2015-12-06 00:00:00,4.3
Christie,2015-12-06 00:00:00,3.0
Paul,2015-12-06 00:00:00,1.7
Kasich,2015-12-06 00:00:00,2.0
Huckabee,2015-12-06 00:00:00,2.0
Fiorina,2015-12-06 00:00:00,3.0
Santorum,2015-12-06 00:00:00,0.0
Walker,2015-12-06 00:00:00,
Jindal,2015-12-06 00:00:00,
Perry,2015-12-06 00:00:00,
Graham,2015-12-06 00:00:00,0.0
Pataki,2015-12-06 00:00:00,0.3
Trump,2015-12-05 00:00:00,30.8
Cruz,2015-12-05 00:00:00,13.5
Rubio,2015-12-05 00:00:00,13.5
Carson,2015-12-05 00:00:00,17.5
Bush,2015-12-05 00:00:00,4.8
Christie,2015-12-05 00:00:00,2.8
Paul,2015-12-05 00:00:00,2.0
Kasich,2015-12-05 00:00:00,2.3
Huckabee,2015-12-05 00:00:00,2.3
Fiorina,2015-12-05 00:00:00,3.3
Santorum,2015-12-05 00:00:00,0.3
Walker,2015-12-05 00:00:00,
Jindal,2015-12-05 00:00:00,
Perry,2015-12-05 00:00:00,
Graham,2015-12-05 00:00:00,0.3
Pataki,2015-12-05 00:00:00,0.3
Trump,2015-12-04 00:00:00,30.8
Cruz,2015-12-04 00:00:00,13.5
Rubio,2015-12-04 00:00:00,13.5
Carson,2015-12-04 00:00:00,17.5
Bush,2015-12-04 00:00:00,4.8
Christie,2015-12-04 00:00:00,2.8
Paul,2015-12-04 00:00:00,2.0
Kasich,2015-12-04 00:00:00,2.3
Huckabee,2015-12-04 00:00:00,2.3
Fiorina,2015-12-04 00:00:00,3.3
Santorum,2015-12-04 00:00:00,0.3
Walker,2015-12-04 00:00:00,
Jindal,2015-12-04 00:00:00,
Perry,2015-12-04 00:00:00,
Graham,2015-12-04 00:00:00,0.3
Pataki,2015-12-04 00:00:00,0.3
Trump,2015-12-03 00:00:00,28.3
Cruz,2015-12-03 00:00:00,13.0
Rubio,2015-12-03 00:00:00,13.8
Carson,2015-12-03 00:00:00,18.8
Bush,2015-12-03 00:00:00,5.3
Christie,2015-12-03 00:00:00,2.5
Paul,2015-12-03 00:00:00,2.3
Kasich,2015-12-03 00:00:00,2.5
Huckabee,2015-12-03 00:00:00,2.8
Fiorina,2015-12-03 00:00:00,3.5
Santorum,2015-12-03 00:00:00,0.3
Walker,2015-12-03 00:00:00,
Jindal,2015-12-03 00:00:00,0.0
Perry,2015-12-03 00:00:00,
Graham,2015-12-03 00:00:00,0.5
Pataki,2015-12-03 00:00:00,0.5
Trump,2015-12-02 00:00:00,28.3
Cruz,2015-12-02 00:00:00,13.0
Rubio,2015-12-02 00:00:00,13.8
Carson,2015-12-02 00:00:00,18.8
Bush,2015-12-02 00:00:00,5.3
Christie,2015-12-02 00:00:00,2.5
Paul,2015-12-02 00:00:00,2.3
Kasich,2015-12-02 00:00:00,2.5
Huckabee,2015-12-02 00:00:00,2.8
Fiorina,2015-12-02 00:00:00,3.5
Santorum,2015-12-02 00:00:00,0.3
Walker,2015-12-02 00:00:00,
Jindal,2015-12-02 00:00:00,0.0
Perry,2015-12-02 00:00:00,
Graham,2015-12-02 00:00:00,0.5
Pataki,2015-12-02 00:00:00,0.5
Trump,2015-12-01 00:00:00,28.7
Cruz,2015-12-01 00:00:00,12.0
Rubio,2015-12-01 00:00:00,12.7
Carson,2015-12-01 00:00:00,19.7
Bush,2015-12-01 00:00:00,5.3
Christie,2015-12-01 00:00:00,2.7
Paul,2015-12-01 00:00:00,2.3
Kasich,2015-12-01 00:00:00,2.7
Huckabee,2015-12-01 00:00:00,3.3
Fiorina,2015-12-01 00:00:00,3.7
Santorum,2015-12-01 00:00:00,0.3
Walker,2015-12-01 00:00:00,
Jindal,2015-12-01 00:00:00,0.0
Perry,2015-12-01 00:00:00,
Graham,2015-12-01 00:00:00,0.7
Pataki,2015-12-01 00:00:00,0.7
Trump,2015-11-30 00:00:00,28.7
Cruz,2015-11-30 00:00:00,12.0
Rubio,2015-11-30 00:00:00,12.7
Carson,2015-11-30 00:00:00,19.7
Bush,2015-11-30 00:00:00,5.3
Christie,2015-11-30 00:00:00,2.7
Paul,2015-11-30 00:00:00,2.3
Kasich,2015-11-30 00:00:00,2.7
Huckabee,2015-11-30 00:00:00,3.3
Fiorina,2015-11-30 00:00:00,3.7
Santorum,2015-11-30 00:00:00,0.3
Walker,2015-11-30 00:00:00,
Jindal,2015-11-30 00:00:00,0.0
Perry,2015-11-30 00:00:00,
Graham,2015-11-30 00:00:00,0.7
Pataki,2015-11-30 00:00:00,0.7
Trump,2015-11-29 00:00:00,28.7
Cruz,2015-11-29 00:00:00,12.0
Rubio,2015-11-29 00:00:00,12.7
Carson,2015-11-29 00:00:00,19.7
Bush,2015-11-29 00:00:00,5.3
Christie,2015-11-29 00:00:00,2.7
Paul,2015-11-29 00:00:00,2.3
Kasich,2015-11-29 00:00:00,2.7
Huckabee,2015-11-29 00:00:00,3.3
Fiorina,2015-11-29 00:00:00,3.7
Santorum,2015-11-29 00:00:00,0.3
Walker,2015-11-29 00:00:00,
Jindal,2015-11-29 00:00:00,0.0
Perry,2015-11-29 00:00:00,
Graham,2015-11-29 00:00:00,0.7
Pataki,2015-11-29 00:00:00,0.7
Trump,2015-11-28 00:00:00,28.7
Cruz,2015-11-28 00:00:00,12.0
Rubio,2015-11-28 00:00:00,12.7
Carson,2015-11-28 00:00:00,19.7
Bush,2015-11-28 00:00:00,5.3
Christie,2015-11-28 00:00:00,2.7
Paul,2015-11-28 00:00:00,2.3
Kasich,2015-11-28 00:00:00,2.7
Huckabee,2015-11-28 00:00:00,3.3
Fiorina,2015-11-28 00:00:00,3.7
Santorum,2015-11-28 00:00:00,0.3
Walker,2015-11-28 00:00:00,
Jindal,2015-11-28 00:00:00,0.0
Perry,2015-11-28 00:00:00,
Graham,2015-11-28 00:00:00,0.7
Pataki,2015-11-28 00:00:00,0.7
Trump,2015-11-27 00:00:00,27.5
Cruz,2015-11-27 00:00:00,11.3
Rubio,2015-11-27 00:00:00,12.5
Carson,2015-11-27 00:00:00,19.8
Bush,2015-11-27 00:00:00,5.5
Christie,2015-11-27 00:00:00,3.0
Paul,2015-11-27 00:00:00,2.5
Kasich,2015-11-27 00:00:00,2.8
Huckabee,2015-11-27 00:00:00,3.3
Fiorina,2015-11-27 00:00:00,3.5
Santorum,2015-11-27 00:00:00,0.5
Walker,2015-11-27 00:00:00,
Jindal,2015-11-27 00:00:00,0.0
Perry,2015-11-27 00:00:00,
Graham,2015-11-27 00:00:00,0.8
Pataki,2015-11-27 00:00:00,0.8
Trump,2015-11-26 00:00:00,27.5
Cruz,2015-11-26 00:00:00,11.3
Rubio,2015-11-26 00:00:00,12.5
Carson,2015-11-26 00:00:00,19.8
Bush,2015-11-26 00:00:00,5.5
Christie,2015-11-26 00:00:00,3.0
Paul,2015-11-26 00:00:00,2.5
Kasich,2015-11-26 00:00:00,2.8
Huckabee,2015-11-26 00:00:00,3.3
Fiorina,2015-11-26 00:00:00,3.5
Santorum,2015-11-26 00:00:00,0.5
Walker,2015-11-26 00:00:00,
Jindal,2015-11-26 00:00:00,0.0
Perry,2015-11-26 00:00:00,
Graham,2015-11-26 00:00:00,0.8
Pataki,2015-11-26 00:00:00,0.8
Trump,2015-11-25 00:00:00,27.5
Cruz,2015-11-25 00:00:00,11.3
Rubio,2015-11-25 00:00:00,12.5
Carson,2015-11-25 00:00:00,19.8
Bush,2015-11-25 00:00:00,5.5
Christie,2015-11-25 00:00:00,3.0
Paul,2015-11-25 00:00:00,2.5
Kasich,2015-11-25 00:00:00,2.8
Huckabee,2015-11-25 00:00:00,3.3
Fiorina,2015-11-25 00:00:00,3.5
Santorum,2015-11-25 00:00:00,0.5
Walker,2015-11-25 00:00:00,
Jindal,2015-11-25 00:00:00,0.0
Perry,2015-11-25 00:00:00,
Graham,2015-11-25 00:00:00,0.8
Pataki,2015-11-25 00:00:00,0.8
Trump,2015-11-24 00:00:00,27.5
Cruz,2015-11-24 00:00:00,11.3
Rubio,2015-11-24 00:00:00,12.5
Carson,2015-11-24 00:00:00,19.8
Bush,2015-11-24 00:00:00,5.5
Christie,2015-11-24 00:00:00,3.0
Paul,2015-11-24 00:00:00,2.5
Kasich,2015-11-24 00:00:00,2.8
Huckabee,2015-11-24 00:00:00,3.3
Fiorina,2015-11-24 00:00:00,3.5
Santorum,2015-11-24 00:00:00,0.5
Walker,2015-11-24 00:00:00,
Jindal,2015-11-24 00:00:00,0.0
Perry,2015-11-24 00:00:00,
Graham,2015-11-24 00:00:00,0.8
Pataki,2015-11-24 00:00:00,0.8
Trump,2015-11-23 00:00:00,27.5
Cruz,2015-11-23 00:00:00,11.3
Rubio,2015-11-23 00:00:00,12.5
Carson,2015-11-23 00:00:00,19.8
Bush,2015-11-23 00:00:00,5.5
Christie,2015-11-23 00:00:00,3.0
Paul,2015-11-23 00:00:00,2.5
Kasich,2015-11-23 00:00:00,2.8
Huckabee,2015-11-23 00:00:00,3.3
Fiorina,2015-11-23 00:00:00,3.5
Santorum,2015-11-23 00:00:00,0.5
Walker,2015-11-23 00:00:00,
Jindal,2015-11-23 00:00:00,0.0
Perry,2015-11-23 00:00:00,
Graham,2015-11-23 00:00:00,0.8
Pataki,2015-11-23 00:00:00,0.8
Trump,2015-11-22 00:00:00,27.5
Cruz,2015-11-22 00:00:00,11.3
Rubio,2015-11-22 00:00:00,12.5
Carson,2015-11-22 00:00:00,19.8
Bush,2015-11-22 00:00:00,5.5
Christie,2015-11-22 00:00:00,3.0
Paul,2015-11-22 00:00:00,2.5
Kasich,2015-11-22 00:00:00,2.8
Huckabee,2015-11-22 00:00:00,3.3
Fiorina,2015-11-22 00:00:00,3.5
Santorum,2015-11-22 00:00:00,0.5
Walker,2015-11-22 00:00:00,
Jindal,2015-11-22 00:00:00,0.0
Perry,2015-11-22 00:00:00,
Graham,2015-11-22 00:00:00,0.8
Pataki,2015-11-22 00:00:00,0.8
Trump,2015-11-21 00:00:00,24.8
Cruz,2015-11-21 00:00:00,10.5
Rubio,2015-11-21 00:00:00,12.0
Carson,2015-11-21 00:00:00,21.5
Bush,2015-11-21 00:00:00,5.8
Christie,2015-11-21 00:00:00,2.8
Paul,2015-11-21 00:00:00,3.5
Kasich,2015-11-21 00:00:00,3.5
Huckabee,2015-11-21 00:00:00,3.5
Fiorina,2015-11-21 00:00:00,3.3
Santorum,2015-11-21 00:00:00,0.5
Walker,2015-11-21 00:00:00,
Jindal,2015-11-21 00:00:00,0.3
Perry,2015-11-21 00:00:00,
Graham,2015-11-21 00:00:00,0.5
Pataki,2015-11-21 00:00:00,0.8
Trump,2015-11-20 00:00:00,24.6
Cruz,2015-11-20 00:00:00,11.0
Rubio,2015-11-20 00:00:00,12.4
Carson,2015-11-20 00:00:00,21.8
Bush,2015-11-20 00:00:00,5.4
Christie,2015-11-20 00:00:00,2.8
Paul,2015-11-20 00:00:00,3.2
Kasich,2015-11-20 00:00:00,3.4
Huckabee,2015-11-20 00:00:00,3.0
Fiorina,2015-11-20 00:00:00,3.2
Santorum,2015-11-20 00:00:00,0.6
Walker,2015-11-20 00:00:00,
Jindal,2015-11-20 00:00:00,0.3
Perry,2015-11-20 00:00:00,
Graham,2015-11-20 00:00:00,0.4
Pataki,2015-11-20 00:00:00,0.6
Trump,2015-11-19 00:00:00,24.6
Cruz,2015-11-19 00:00:00,11.0
Rubio,2015-11-19 00:00:00,12.4
Carson,2015-11-19 00:00:00,21.8
Bush,2015-11-19 00:00:00,5.4
Christie,2015-11-19 00:00:00,2.8
Paul,2015-11-19 00:00:00,3.2
Kasich,2015-11-19 00:00:00,3.4
Huckabee,2015-11-19 00:00:00,3.0
Fiorina,2015-11-19 00:00:00,3.2
Santorum,2015-11-19 00:00:00,0.6
Walker,2015-11-19 00:00:00,
Jindal,2015-11-19 00:00:00,0.3
Perry,2015-11-19 00:00:00,
Graham,2015-11-19 00:00:00,0.4
Pataki,2015-11-19 00:00:00,0.6
Trump,2015-11-18 00:00:00,24.3
Cruz,2015-11-18 00:00:00,10.7
Rubio,2015-11-18 00:00:00,12.3
Carson,2015-11-18 00:00:00,23.3
Bush,2015-11-18 00:00:00,5.3
Christie,2015-11-18 00:00:00,2.3
Paul,2015-11-18 00:00:00,3.7
Kasich,2015-11-18 00:00:00,3.7
Huckabee,2015-11-18 00:00:00,2.7
Fiorina,2015-11-18 00:00:00,3.0
Santorum,2015-11-18 00:00:00,0.7
Walker,2015-11-18 00:00:00,
Jindal,2015-11-18 00:00:00,0.3
Perry,2015-11-18 00:00:00,
Graham,2015-11-18 00:00:00,0.0
Pataki,2015-11-18 00:00:00,0.3
Trump,2015-11-17 00:00:00,24.3
Cruz,2015-11-17 00:00:00,10.7
Rubio,2015-11-17 00:00:00,12.3
Carson,2015-11-17 00:00:00,23.3
Bush,2015-11-17 00:00:00,5.3
Christie,2015-11-17 00:00:00,2.3
Paul,2015-11-17 00:00:00,3.7
Kasich,2015-11-17 00:00:00,3.7
Huckabee,2015-11-17 00:00:00,2.7
Fiorina,2015-11-17 00:00:00,3.0
Santorum,2015-11-17 00:00:00,0.7
Walker,2015-11-17 00:00:00,
Jindal,2015-11-17 00:00:00,0.3
Perry,2015-11-17 00:00:00,
Graham,2015-11-17 00:00:00,0.0
Pataki,2015-11-17 00:00:00,0.3
Trump,2015-11-16 00:00:00,24.3
Cruz,2015-11-16 00:00:00,10.7
Rubio,2015-11-16 00:00:00,12.3
Carson,2015-11-16 00:00:00,23.3
Bush,2015-11-16 00:00:00,5.3
Christie,2015-11-16 00:00:00,2.3
Paul,2015-11-16 00:00:00,3.7
Kasich,2015-11-16 00:00:00,3.7
Huckabee,2015-11-16 00:00:00,2.7
Fiorina,2015-11-16 00:00:00,3.0
Santorum,2015-11-16 00:00:00,0.7
Walker,2015-11-16 00:00:00,
Jindal,2015-11-16 00:00:00,0.3
Perry,2015-11-16 00:00:00,
Graham,2015-11-16 00:00:00,0.0
Pataki,2015-11-16 00:00:00,0.3
Trump,2015-11-15 00:00:00,24.3
Cruz,2015-11-15 00:00:00,10.7
Rubio,2015-11-15 00:00:00,12.3
Carson,2015-11-15 00:00:00,23.3
Bush,2015-11-15 00:00:00,5.3
Christie,2015-11-15 00:00:00,2.3
Paul,2015-11-15 00:00:00,3.7
Kasich,2015-11-15 00:00:00,3.7
Huckabee,2015-11-15 00:00:00,2.7
Fiorina,2015-11-15 00:00:00,3.0
Santorum,2015-11-15 00:00:00,0.7
Walker,2015-11-15 00:00:00,
Jindal,2015-11-15 00:00:00,0.3
Perry,2015-11-15 00:00:00,
Graham,2015-11-15 00:00:00,0.0
Pataki,2015-11-15 00:00:00,0.3
Trump,2015-11-14 00:00:00,24.3
Cruz,2015-11-14 00:00:00,10.7
Rubio,2015-11-14 00:00:00,12.3
Carson,2015-11-14 00:00:00,23.3
Bush,2015-11-14 00:00:00,5.3
Christie,2015-11-14 00:00:00,2.3
Paul,2015-11-14 00:00:00,3.7
Kasich,2015-11-14 00:00:00,3.7
Huckabee,2015-11-14 00:00:00,2.7
Fiorina,2015-11-14 00:00:00,3.0
Santorum,2015-11-14 00:00:00,0.7
Walker,2015-11-14 00:00:00,
Jindal,2015-11-14 00:00:00,0.3
Perry,2015-11-14 00:00:00,
Graham,2015-11-14 00:00:00,0.0
Pataki,2015-11-14 00:00:00,0.3
Trump,2015-11-13 00:00:00,24.8
Cruz,2015-11-13 00:00:00,9.6
Rubio,2015-11-13 00:00:00,11.8
Carson,2015-11-13 00:00:00,24.4
Bush,2015-11-13 00:00:00,6.0
Christie,2015-11-13 00:00:00,2.2
Paul,2015-11-13 00:00:00,3.0
Kasich,2015-11-13 00:00:00,3.0
Huckabee,2015-11-13 00:00:00,2.4
Fiorina,2015-11-13 00:00:00,3.0
Santorum,2015-11-13 00:00:00,0.8
Walker,2015-11-13 00:00:00,
Jindal,2015-11-13 00:00:00,0.8
Perry,2015-11-13 00:00:00,
Graham,2015-11-13 00:00:00,0.0
Pataki,2015-11-13 00:00:00,0.3
Trump,2015-11-12 00:00:00,24.8
Cruz,2015-11-12 00:00:00,9.6
Rubio,2015-11-12 00:00:00,11.8
Carson,2015-11-12 00:00:00,24.4
Bush,2015-11-12 00:00:00,6.0
Christie,2015-11-12 00:00:00,2.2
Paul,2015-11-12 00:00:00,3.0
Kasich,2015-11-12 00:00:00,3.0
Huckabee,2015-11-12 00:00:00,2.4
Fiorina,2015-11-12 00:00:00,3.0
Santorum,2015-11-12 00:00:00,0.8
Walker,2015-11-12 00:00:00,
Jindal,2015-11-12 00:00:00,0.8
Perry,2015-11-12 00:00:00,
Graham,2015-11-12 00:00:00,0.0
Pataki,2015-11-12 00:00:00,0.3
Trump,2015-11-11 00:00:00,24.8
Cruz,2015-11-11 00:00:00,9.6
Rubio,2015-11-11 00:00:00,11.8
Carson,2015-11-11 00:00:00,24.4
Bush,2015-11-11 00:00:00,6.0
Christie,2015-11-11 00:00:00,2.2
Paul,2015-11-11 00:00:00,3.0
Kasich,2015-11-11 00:00:00,3.0
Huckabee,2015-11-11 00:00:00,2.4
Fiorina,2015-11-11 00:00:00,3.0
Santorum,2015-11-11 00:00:00,0.8
Walker,2015-11-11 00:00:00,
Jindal,2015-11-11 00:00:00,0.8
Perry,2015-11-11 00:00:00,
Graham,2015-11-11 00:00:00,0.0
Pataki,2015-11-11 00:00:00,0.3
Trump,2015-11-10 00:00:00,24.8
Cruz,2015-11-10 00:00:00,9.6
Rubio,2015-11-10 00:00:00,11.8
Carson,2015-11-10 00:00:00,24.4
Bush,2015-11-10 00:00:00,6.0
Christie,2015-11-10 00:00:00,2.2
Paul,2015-11-10 00:00:00,3.0
Kasich,2015-11-10 00:00:00,3.0
Huckabee,2015-11-10 00:00:00,2.4
Fiorina,2015-11-10 00:00:00,3.0
Santorum,2015-11-10 00:00:00,0.8
Walker,2015-11-10 00:00:00,
Jindal,2015-11-10 00:00:00,0.8
Perry,2015-11-10 00:00:00,
Graham,2015-11-10 00:00:00,0.0
Pataki,2015-11-10 00:00:00,0.3
Trump,2015-11-09 00:00:00,24.8
Cruz,2015-11-09 00:00:00,9.6
Rubio,2015-11-09 00:00:00,11.8
Carson,2015-11-09 00:00:00,24.4
Bush,2015-11-09 00:00:00,6.0
Christie,2015-11-09 00:00:00,2.2
Paul,2015-11-09 00:00:00,3.0
Kasich,2015-11-09 00:00:00,3.0
