cand,date,rcp
Jindal,2015-12-22 00:00:00,
Perry,2015-12-22 00:00:00,
Graham,2015-12-22 00:00:00,0.2
Pataki,2015-12-22 00:00:00,0.2
Trump,2015-12-21 00:00:00,26.2
Cruz,2015-12-21 00:00:00,30.2
Rubio,2015-12-21 00:00:00,12.3
Carson,2015-12-21 00:00:00,10.0
Paul,2015-12-21 00:00:00,3.0
Bush,2015-12-21 00:00:00,5.2
Huckabee,2015-12-21 00:00:00,2.0
Kasich,2015-12-21 00:00:00,1.3
Fiorina,2015-12-21 00:00:00,2.3
Christie,2015-12-21 00:00:00,2.0
Santorum,2015-12-21 00:00:00,0.7
Walker,2015-12-21 00:00:00,
Jindal,2015-12-21 00:00:00,
Perry,2015-12-21 00:00:00,
Graham,2015-12-21 00:00:00,0.2
Pataki,2015-12-21 00:00:00,0.2
Trump,2015-12-20 00:00:00,26.2
Cruz,2015-12-20 00:00:00,30.2
Rubio,2015-12-20 00:00:00,12.3
Carson,2015-12-20 00:00:00,10.0
Paul,2015-12-20 00:00:00,3.0
Bush,2015-12-20 00:00:00,5.2
Huckabee,2015-12-20 00:00:00,2.0
Kasich,2015-12-20 00:00:00,1.3
Fiorina,2015-12-20 00:00:00,2.3
Christie,2015-12-20 00:00:00,2.0
Santorum,2015-12-20 00:00:00,0.7
Walker,2015-12-20 00:00:00,
Jindal,2015-12-20 00:00:00,
Perry,2015-12-20 00:00:00,
Graham,2015-12-20 00:00:00,0.2
Pataki,2015-12-20 00:00:00,0.2
Trump,2015-12-19 00:00:00,25.2
Cruz,2015-12-19 00:00:00,28.2
Rubio,2015-12-19 00:00:00,12.4
Carson,2015-12-19 00:00:00,10.8
Paul,2015-12-19 00:00:00,3.2
Bush,2015-12-19 00:00:00,5.8
Huckabee,2015-12-19 00:00:00,2.0
Kasich,2015-12-19 00:00:00,1.4
Fiorina,2015-12-19 00:00:00,2.4
Christie,2015-12-19 00:00:00,2.2
Santorum,2015-12-19 00:00:00,0.6
Walker,2015-12-19 00:00:00,
Jindal,2015-12-19 00:00:00,
Perry,2015-12-19 00:00:00,
Graham,2015-12-19 00:00:00,0.2
Pataki,2015-12-19 00:00:00,0.3
Trump,2015-12-18 00:00:00,25.2
Cruz,2015-12-18 00:00:00,28.2
Rubio,2015-12-18 00:00:00,12.4
Carson,2015-12-18 00:00:00,10.8
Paul,2015-12-18 00:00:00,3.2
Bush,2015-12-18 00:00:00,5.8
Huckabee,2015-12-18 00:00:00,2.0
Kasich,2015-12-18 00:00:00,1.4
Fiorina,2015-12-18 00:00:00,2.4
Christie,2015-12-18 00:00:00,2.2
Santorum,2015-12-18 00:00:00,0.6
Walker,2015-12-18 00:00:00,
Jindal,2015-12-18 00:00:00,
Perry,2015-12-18 00:00:00,
Graham,2015-12-18 00:00:00,0.2
Pataki,2015-12-18 00:00:00,0.3
Trump,2015-12-17 00:00:00,25.4
Cruz,2015-12-17 00:00:00,26.4
Rubio,2015-12-17 00:00:00,12.9
Carson,2015-12-17 00:00:00,11.9
Paul,2015-12-17 00:00:00,3.3
Bush,2015-12-17 00:00:00,5.6
Huckabee,2015-12-17 00:00:00,2.0
Kasich,2015-12-17 00:00:00,1.6
Fiorina,2015-12-17 00:00:00,2.6
Christie,2015-12-17 00:00:00,2.1
Santorum,2015-12-17 00:00:00,0.7
Walker,2015-12-17 00:00:00,
Jindal,2015-12-17 00:00:00,
Perry,2015-12-17 00:00:00,
Graham,2015-12-17 00:00:00,0.1
Pataki,2015-12-17 00:00:00,0.2
Trump,2015-12-16 00:00:00,25.4
Cruz,2015-12-16 00:00:00,26.4
Rubio,2015-12-16 00:00:00,12.9
Carson,2015-12-16 00:00:00,11.9
Paul,2015-12-16 00:00:00,3.3
Bush,2015-12-16 00:00:00,5.6
Huckabee,2015-12-16 00:00:00,2.0
Kasich,2015-12-16 00:00:00,1.6
Fiorina,2015-12-16 00:00:00,2.6
Christie,2015-12-16 00:00:00,2.1
Santorum,2015-12-16 00:00:00,0.7
Walker,2015-12-16 00:00:00,
Jindal,2015-12-16 00:00:00,
Perry,2015-12-16 00:00:00,
Graham,2015-12-16 00:00:00,0.1
Pataki,2015-12-16 00:00:00,0.2
Trump,2015-12-15 00:00:00,25.4
Cruz,2015-12-15 00:00:00,26.4
Rubio,2015-12-15 00:00:00,12.9
Carson,2015-12-15 00:00:00,11.9
Paul,2015-12-15 00:00:00,3.3
Bush,2015-12-15 00:00:00,5.6
Huckabee,2015-12-15 00:00:00,2.0
Kasich,2015-12-15 00:00:00,1.6
Fiorina,2015-12-15 00:00:00,2.6
Christie,2015-12-15 00:00:00,2.1
Santorum,2015-12-15 00:00:00,0.7
Walker,2015-12-15 00:00:00,
Jindal,2015-12-15 00:00:00,
Perry,2015-12-15 00:00:00,
Graham,2015-12-15 00:00:00,0.1
Pataki,2015-12-15 00:00:00,0.2
Trump,2015-12-14 00:00:00,25.4
Cruz,2015-12-14 00:00:00,26.0
Rubio,2015-12-14 00:00:00,13.0
Carson,2015-12-14 00:00:00,12.4
Paul,2015-12-14 00:00:00,3.8
Bush,2015-12-14 00:00:00,5.2
Huckabee,2015-12-14 00:00:00,1.8
Kasich,2015-12-14 00:00:00,1.6
Fiorina,2015-12-14 00:00:00,2.4
Christie,2015-12-14 00:00:00,2.4
Santorum,2015-12-14 00:00:00,0.6
Walker,2015-12-14 00:00:00,
Jindal,2015-12-14 00:00:00,
Perry,2015-12-14 00:00:00,
Graham,2015-12-14 00:00:00,0.0
Pataki,2015-12-14 00:00:00,0.2
Trump,2015-12-13 00:00:00,24.8
Cruz,2015-12-13 00:00:00,25.8
Rubio,2015-12-13 00:00:00,12.8
Carson,2015-12-13 00:00:00,13.0
Paul,2015-12-13 00:00:00,3.8
Bush,2015-12-13 00:00:00,5.3
Huckabee,2015-12-13 00:00:00,2.0
Kasich,2015-12-13 00:00:00,1.8
Fiorina,2015-12-13 00:00:00,2.3
Christie,2015-12-13 00:00:00,2.3
Santorum,2015-12-13 00:00:00,0.8
Walker,2015-12-13 00:00:00,
Jindal,2015-12-13 00:00:00,
Perry,2015-12-13 00:00:00,
Graham,2015-12-13 00:00:00,0.0
Pataki,2015-12-13 00:00:00,0.3
Trump,2015-12-12 00:00:00,24.3
Cruz,2015-12-12 00:00:00,25.0
Rubio,2015-12-12 00:00:00,12.7
Carson,2015-12-12 00:00:00,14.0
Paul,2015-12-12 00:00:00,3.3
Bush,2015-12-12 00:00:00,5.3
Huckabee,2015-12-12 00:00:00,2.3
Kasich,2015-12-12 00:00:00,2.0
Fiorina,2015-12-12 00:00:00,2.3
Christie,2015-12-12 00:00:00,2.3
Santorum,2015-12-12 00:00:00,1.0
Walker,2015-12-12 00:00:00,
Jindal,2015-12-12 00:00:00,
Perry,2015-12-12 00:00:00,
Graham,2015-12-12 00:00:00,0.0
Pataki,2015-12-12 00:00:00,0.0
Trump,2015-12-11 00:00:00,25.7
Cruz,2015-12-11 00:00:00,22.3
Rubio,2015-12-11 00:00:00,13.7
Carson,2015-12-11 00:00:00,15.7
Paul,2015-12-11 00:00:00,4.0
Bush,2015-12-11 00:00:00,4.7
Huckabee,2015-12-11 00:00:00,2.0
Kasich,2015-12-11 00:00:00,1.7
Fiorina,2015-12-11 00:00:00,3.0
Christie,2015-12-11 00:00:00,2.0
Santorum,2015-12-11 00:00:00,1.3
Walker,2015-12-11 00:00:00,
Jindal,2015-12-11 00:00:00,
Perry,2015-12-11 00:00:00,
Graham,2015-12-11 00:00:00,0.0
Pataki,2015-12-11 00:00:00,0.0
Trump,2015-12-10 00:00:00,25.7
Cruz,2015-12-10 00:00:00,22.3
Rubio,2015-12-10 00:00:00,13.7
Carson,2015-12-10 00:00:00,15.7
Paul,2015-12-10 00:00:00,4.0
Bush,2015-12-10 00:00:00,4.7
Huckabee,2015-12-10 00:00:00,2.0
Kasich,2015-12-10 00:00:00,1.7
Fiorina,2015-12-10 00:00:00,3.0
Christie,2015-12-10 00:00:00,2.0
Santorum,2015-12-10 00:00:00,1.3
Walker,2015-12-10 00:00:00,
Jindal,2015-12-10 00:00:00,
Perry,2015-12-10 00:00:00,
Graham,2015-12-10 00:00:00,0.0
Pataki,2015-12-10 00:00:00,0.0
Trump,2015-12-09 00:00:00,25.7
Cruz,2015-12-09 00:00:00,22.3
Rubio,2015-12-09 00:00:00,13.7
Carson,2015-12-09 00:00:00,15.7
Paul,2015-12-09 00:00:00,4.0
Bush,2015-12-09 00:00:00,4.7
Huckabee,2015-12-09 00:00:00,2.0
Kasich,2015-12-09 00:00:00,1.7
Fiorina,2015-12-09 00:00:00,3.0
Christie,2015-12-09 00:00:00,2.0
Santorum,2015-12-09 00:00:00,1.3
Walker,2015-12-09 00:00:00,
Jindal,2015-12-09 00:00:00,
Perry,2015-12-09 00:00:00,
Graham,2015-12-09 00:00:00,0.0
Pataki,2015-12-09 00:00:00,0.0
Trump,2015-12-08 00:00:00,25.7
Cruz,2015-12-08 00:00:00,22.3
Rubio,2015-12-08 00:00:00,13.7
Carson,2015-12-08 00:00:00,15.7
Paul,2015-12-08 00:00:00,4.0
Bush,2015-12-08 00:00:00,4.7
Huckabee,2015-12-08 00:00:00,2.0
Kasich,2015-12-08 00:00:00,1.7
Fiorina,2015-12-08 00:00:00,3.0
Christie,2015-12-08 00:00:00,2.0
Santorum,2015-12-08 00:00:00,1.3
Walker,2015-12-08 00:00:00,
Jindal,2015-12-08 00:00:00,
Perry,2015-12-08 00:00:00,
Graham,2015-12-08 00:00:00,0.0
Pataki,2015-12-08 00:00:00,0.0
Trump,2015-12-07 00:00:00,26.8
Cruz,2015-12-07 00:00:00,22.0
Rubio,2015-12-07 00:00:00,13.0
Carson,2015-12-07 00:00:00,16.5
Paul,2015-12-07 00:00:00,3.5
Bush,2015-12-07 00:00:00,4.8
Huckabee,2015-12-07 00:00:00,1.8
Kasich,2015-12-07 00:00:00,1.5
Fiorina,2015-12-07 00:00:00,3.3
Christie,2015-12-07 00:00:00,2.0
Santorum,2015-12-07 00:00:00,1.5
Walker,2015-12-07 00:00:00,
Jindal,2015-12-07 00:00:00,
Perry,2015-12-07 00:00:00,
Graham,2015-12-07 00:00:00,0.0
Pataki,2015-12-07 00:00:00,0.0
Trump,2015-12-06 00:00:00,27.5
Cruz,2015-12-06 00:00:00,22.0
Rubio,2015-12-06 00:00:00,12.0
Carson,2015-12-06 00:00:00,18.5
Paul,2015-12-06 00:00:00,3.5
Bush,2015-12-06 00:00:00,4.5
Huckabee,2015-12-06 00:00:00,1.5
Kasich,2015-12-06 00:00:00,1.0
Fiorina,2015-12-06 00:00:00,3.5
Christie,2015-12-06 00:00:00,2.0
Santorum,2015-12-06 00:00:00,2.0
Walker,2015-12-06 00:00:00,
Jindal,2015-12-06 00:00:00,
Perry,2015-12-06 00:00:00,
Graham,2015-12-06 00:00:00,0.0
Pataki,2015-12-06 00:00:00,0.0
Trump,2015-12-05 00:00:00,27.5
Cruz,2015-12-05 00:00:00,22.0
Rubio,2015-12-05 00:00:00,12.0
Carson,2015-12-05 00:00:00,18.5
Paul,2015-12-05 00:00:00,3.5
Bush,2015-12-05 00:00:00,4.5
Huckabee,2015-12-05 00:00:00,1.5
Kasich,2015-12-05 00:00:00,1.0
Fiorina,2015-12-05 00:00:00,3.5
Christie,2015-12-05 00:00:00,2.0
Santorum,2015-12-05 00:00:00,2.0
Walker,2015-12-05 00:00:00,
Jindal,2015-12-05 00:00:00,
Perry,2015-12-05 00:00:00,
Graham,2015-12-05 00:00:00,0.0
Pataki,2015-12-05 00:00:00,0.0
Trump,2015-12-04 00:00:00,27.5
Cruz,2015-12-04 00:00:00,22.0
Rubio,2015-12-04 00:00:00,12.0
Carson,2015-12-04 00:00:00,18.5
Paul,2015-12-04 00:00:00,3.5
Bush,2015-12-04 00:00:00,4.5
Huckabee,2015-12-04 00:00:00,1.5
Kasich,2015-12-04 00:00:00,1.0
Fiorina,2015-12-04 00:00:00,3.5
Christie,2015-12-04 00:00:00,2.0
Santorum,2015-12-04 00:00:00,2.0
Walker,2015-12-04 00:00:00,
Jindal,2015-12-04 00:00:00,
Perry,2015-12-04 00:00:00,
Graham,2015-12-04 00:00:00,0.0
Pataki,2015-12-04 00:00:00,0.0
Trump,2015-12-03 00:00:00,26.7
Cruz,2015-12-03 00:00:00,18.3
Rubio,2015-12-03 00:00:00,12.3
Carson,2015-12-03 00:00:00,20.0
Paul,2015-12-03 00:00:00,3.0
Bush,2015-12-03 00:00:00,4.7
Huckabee,2015-12-03 00:00:00,1.7
Kasich,2015-12-03 00:00:00,1.3
Fiorina,2015-12-03 00:00:00,3.7
Christie,2015-12-03 00:00:00,2.3
Santorum,2015-12-03 00:00:00,1.3
Walker,2015-12-03 00:00:00,
Jindal,2015-12-03 00:00:00,3.0
Perry,2015-12-03 00:00:00,
Graham,2015-12-03 00:00:00,0.7
Pataki,2015-12-03 00:00:00,0.0
Trump,2015-12-02 00:00:00,26.7
Cruz,2015-12-02 00:00:00,18.3
Rubio,2015-12-02 00:00:00,12.3
Carson,2015-12-02 00:00:00,20.0
Paul,2015-12-02 00:00:00,3.0
Bush,2015-12-02 00:00:00,4.7
Huckabee,2015-12-02 00:00:00,1.7
Kasich,2015-12-02 00:00:00,1.3
Fiorina,2015-12-02 00:00:00,3.7
Christie,2015-12-02 00:00:00,2.3
Santorum,2015-12-02 00:00:00,1.3
Walker,2015-12-02 00:00:00,
Jindal,2015-12-02 00:00:00,3.0
Perry,2015-12-02 00:00:00,
Graham,2015-12-02 00:00:00,0.7
Pataki,2015-12-02 00:00:00,0.0
Trump,2015-12-01 00:00:00,26.7
Cruz,2015-12-01 00:00:00,18.3
Rubio,2015-12-01 00:00:00,12.3
Carson,2015-12-01 00:00:00,20.0
Paul,2015-12-01 00:00:00,3.0
Bush,2015-12-01 00:00:00,4.7
Huckabee,2015-12-01 00:00:00,1.7
Kasich,2015-12-01 00:00:00,1.3
Fiorina,2015-12-01 00:00:00,3.7
Christie,2015-12-01 00:00:00,2.3
Santorum,2015-12-01 00:00:00,1.3
Walker,2015-12-01 00:00:00,
Jindal,2015-12-01 00:00:00,3.0
Perry,2015-12-01 00:00:00,
Graham,2015-12-01 00:00:00,0.7
Pataki,2015-12-01 00:00:00,0.0
Trump,2015-11-30 00:00:00,26.7
Cruz,2015-11-30 00:00:00,18.3
Rubio,2015-11-30 00:00:00,12.3
Carson,2015-11-30 00:00:00,20.0
Paul,2015-11-30 00:00:00,3.0
Bush,2015-11-30 00:00:00,4.7
Huckabee,2015-11-30 00:00:00,1.7
Kasich,2015-11-30 00:00:00,1.3
Fiorina,2015-11-30 00:00:00,3.7
Christie,2015-11-30 00:00:00,2.3
Santorum,2015-11-30 00:00:00,1.3
Walker,2015-11-30 00:00:00,
Jindal,2015-11-30 00:00:00,3.0
Perry,2015-11-30 00:00:00,
Graham,2015-11-30 00:00:00,0.7
Pataki,2015-11-30 00:00:00,0.0
Trump,2015-11-29 00:00:00,26.7
Cruz,2015-11-29 00:00:00,18.3
Rubio,2015-11-29 00:00:00,12.3
Carson,2015-11-29 00:00:00,20.0
Paul,2015-11-29 00:00:00,3.0
Bush,2015-11-29 00:00:00,4.7
Huckabee,2015-11-29 00:00:00,1.7
Kasich,2015-11-29 00:00:00,1.3
Fiorina,2015-11-29 00:00:00,3.7
Christie,2015-11-29 00:00:00,2.3
Santorum,2015-11-29 00:00:00,1.3
Walker,2015-11-29 00:00:00,
Jindal,2015-11-29 00:00:00,3.0
Perry,2015-11-29 00:00:00,
Graham,2015-11-29 00:00:00,0.7
Pataki,2015-11-29 00:00:00,0.0
Trump,2015-11-28 00:00:00,26.7
Cruz,2015-11-28 00:00:00,18.3
Rubio,2015-11-28 00:00:00,12.3
Carson,2015-11-28 00:00:00,20.0
Paul,2015-11-28 00:00:00,3.0
Bush,2015-11-28 00:00:00,4.7
Huckabee,2015-11-28 00:00:00,1.7
Kasich,2015-11-28 00:00:00,1.3
Fiorina,2015-11-28 00:00:00,3.7
Christie,2015-11-28 00:00:00,2.3
Santorum,2015-11-28 00:00:00,1.3
Walker,2015-11-28 00:00:00,
Jindal,2015-11-28 00:00:00,3.0
Perry,2015-11-28 00:00:00,
Graham,2015-11-28 00:00:00,0.7
Pataki,2015-11-28 00:00:00,0.0
Trump,2015-11-27 00:00:00,25.5
Cruz,2015-11-27 00:00:00,17.3
Rubio,2015-11-27 00:00:00,11.8
Carson,2015-11-27 00:00:00,20.3
Paul,2015-11-27 00:00:00,2.8
Bush,2015-11-27 00:00:00,4.8
Huckabee,2015-11-27 00:00:00,2.8
Kasich,2015-11-27 00:00:00,1.5
Fiorina,2015-11-27 00:00:00,4.0
Christie,2015-11-27 00:00:00,2.5
Santorum,2015-11-27 00:00:00,1.5
Walker,2015-11-27 00:00:00,
Jindal,2015-11-27 00:00:00,4.0
Perry,2015-11-27 00:00:00,
Graham,2015-11-27 00:00:00,0.5
Pataki,2015-11-27 00:00:00,0.0
Trump,2015-11-26 00:00:00,25.5
Cruz,2015-11-26 00:00:00,17.3
Rubio,2015-11-26 00:00:00,11.8
Carson,2015-11-26 00:00:00,20.3
Paul,2015-11-26 00:00:00,2.8
Bush,2015-11-26 00:00:00,4.8
Huckabee,2015-11-26 00:00:00,2.8
Kasich,2015-11-26 00:00:00,1.5
Fiorina,2015-11-26 00:00:00,4.0
Christie,2015-11-26 00:00:00,2.5
Santorum,2015-11-26 00:00:00,1.5
Walker,2015-11-26 00:00:00,
Jindal,2015-11-26 00:00:00,4.0
Perry,2015-11-26 00:00:00,
Graham,2015-11-26 00:00:00,0.5
Pataki,2015-11-26 00:00:00,0.0
Trump,2015-11-25 00:00:00,25.5
Cruz,2015-11-25 00:00:00,17.3
Rubio,2015-11-25 00:00:00,11.8
Carson,2015-11-25 00:00:00,20.3
Paul,2015-11-25 00:00:00,2.8
Bush,2015-11-25 00:00:00,4.8
Huckabee,2015-11-25 00:00:00,2.8
Kasich,2015-11-25 00:00:00,1.5
Fiorina,2015-11-25 00:00:00,4.0
Christie,2015-11-25 00:00:00,2.5
Santorum,2015-11-25 00:00:00,1.5
Walker,2015-11-25 00:00:00,
Jindal,2015-11-25 00:00:00,4.0
Perry,2015-11-25 00:00:00,
Graham,2015-11-25 00:00:00,0.5
Pataki,2015-11-25 00:00:00,0.0
Trump,2015-11-24 00:00:00,25.5
Cruz,2015-11-24 00:00:00,17.3
Rubio,2015-11-24 00:00:00,11.8
Carson,2015-11-24 00:00:00,20.3
Paul,2015-11-24 00:00:00,2.8
Bush,2015-11-24 00:00:00,4.8
Huckabee,2015-11-24 00:00:00,2.8
Kasich,2015-11-24 00:00:00,1.5
Fiorina,2015-11-24 00:00:00,4.0
Christie,2015-11-24 00:00:00,2.5
Santorum,2015-11-24 00:00:00,1.5
Walker,2015-11-24 00:00:00,
Jindal,2015-11-24 00:00:00,4.0
Perry,2015-11-24 00:00:00,
Graham,2015-11-24 00:00:00,0.5
Pataki,2015-11-24 00:00:00,0.0
Trump,2015-11-23 00:00:00,25.7
Cruz,2015-11-23 00:00:00,15.3
Rubio,2015-11-23 00:00:00,11.3
Carson,2015-11-23 00:00:00,21.0
Paul,2015-11-23 00:00:00,2.0
Bush,2015-11-23 00:00:00,5.0
Huckabee,2015-11-23 00:00:00,3.0
Kasich,2015-11-23 00:00:00,1.7
Fiorina,2015-11-23 00:00:00,4.3
Christie,2015-11-23 00:00:00,2.7
Santorum,2015-11-23 00:00:00,1.3
Walker,2015-11-23 00:00:00,
Jindal,2015-11-23 00:00:00,4.0
Perry,2015-11-23 00:00:00,
Graham,2015-11-23 00:00:00,0.7
Pataki,2015-11-23 00:00:00,0.0
Trump,2015-11-22 00:00:00,25.7
Cruz,2015-11-22 00:00:00,15.3
Rubio,2015-11-22 00:00:00,11.3
Carson,2015-11-22 00:00:00,21.0
Paul,2015-11-22 00:00:00,2.0
Bush,2015-11-22 00:00:00,5.0
Huckabee,2015-11-22 00:00:00,3.0
Kasich,2015-11-22 00:00:00,1.7
Fiorina,2015-11-22 00:00:00,4.3
Christie,2015-11-22 00:00:00,2.7
Santorum,2015-11-22 00:00:00,1.3
Walker,2015-11-22 00:00:00,
Jindal,2015-11-22 00:00:00,4.0
Perry,2015-11-22 00:00:00,
Graham,2015-11-22 00:00:00,0.7
Pataki,2015-11-22 00:00:00,0.0
Trump,2015-11-21 00:00:00,23.5
Cruz,2015-11-21 00:00:00,12.5
Rubio,2015-11-21 00:00:00,11.5
Carson,2015-11-21 00:00:00,22.0
Paul,2015-11-21 00:00:00,2.0
Bush,2015-11-21 00:00:00,5.0
Huckabee,2015-11-21 00:00:00,4.0
Kasich,2015-11-21 00:00:00,2.0
Fiorina,2015-11-21 00:00:00,4.5
Christie,2015-11-21 00:00:00,3.0
Santorum,2015-11-21 00:00:00,1.0
Walker,2015-11-21 00:00:00,
Jindal,2015-11-21 00:00:00,4.0
Perry,2015-11-21 00:00:00,
Graham,2015-11-21 00:00:00,1.0
Pataki,2015-11-21 00:00:00,0.0
Trump,2015-11-20 00:00:00,23.5
Cruz,2015-11-20 00:00:00,12.5
Rubio,2015-11-20 00:00:00,11.5
Carson,2015-11-20 00:00:00,22.0
Paul,2015-11-20 00:00:00,2.0
Bush,2015-11-20 00:00:00,5.0
Huckabee,2015-11-20 00:00:00,4.0
Kasich,2015-11-20 00:00:00,2.0
Fiorina,2015-11-20 00:00:00,4.5
Christie,2015-11-20 00:00:00,3.0
Santorum,2015-11-20 00:00:00,1.0
Walker,2015-11-20 00:00:00,
Jindal,2015-11-20 00:00:00,4.0
Perry,2015-11-20 00:00:00,
Graham,2015-11-20 00:00:00,1.0
Pataki,2015-11-20 00:00:00,0.0
Trump,2015-11-19 00:00:00,23.5
Cruz,2015-11-19 00:00:00,12.5
Rubio,2015-11-19 00:00:00,11.5
Carson,2015-11-19 00:00:00,22.0
Paul,2015-11-19 00:00:00,2.0
Bush,2015-11-19 00:00:00,5.0
Huckabee,2015-11-19 00:00:00,4.0
Kasich,2015-11-19 00:00:00,2.0
Fiorina,2015-11-19 00:00:00,4.5
Christie,2015-11-19 00:00:00,3.0
Santorum,2015-11-19 00:00:00,1.0
Walker,2015-11-19 00:00:00,
Jindal,2015-11-19 00:00:00,4.0
Perry,2015-11-19 00:00:00,
Graham,2015-11-19 00:00:00,1.0
Pataki,2015-11-19 00:00:00,0.0
Trump,2015-11-18 00:00:00,24.0
Cruz,2015-11-18 00:00:00,12.3
Rubio,2015-11-18 00:00:00,12.8
Carson,2015-11-18 00:00:00,23.5
Paul,2015-11-18 00:00:00,2.0
Bush,2015-11-18 00:00:00,6.3
Huckabee,2015-11-18 00:00:00,2.8
Kasich,2015-11-18 00:00:00,2.3
Fiorina,2015-11-18 00:00:00,4.5
Christie,2015-11-18 00:00:00,2.5
Santorum,2015-11-18 00:00:00,0.8
Walker,2015-11-18 00:00:00,
Jindal,2015-11-18 00:00:00,3.3
Perry,2015-11-18 00:00:00,
Graham,2015-11-18 00:00:00,0.5
Pataki,2015-11-18 00:00:00,0.0
Trump,2015-11-17 00:00:00,24.0
Cruz,2015-11-17 00:00:00,12.3
Rubio,2015-11-17 00:00:00,12.8
Carson,2015-11-17 00:00:00,23.5
Paul,2015-11-17 00:00:00,2.0
Bush,2015-11-17 00:00:00,6.3
Huckabee,2015-11-17 00:00:00,2.8
Kasich,2015-11-17 00:00:00,2.3
Fiorina,2015-11-17 00:00:00,4.5
Christie,2015-11-17 00:00:00,2.5
Santorum,2015-11-17 00:00:00,0.8
Walker,2015-11-17 00:00:00,
Jindal,2015-11-17 00:00:00,3.3
Perry,2015-11-17 00:00:00,
Graham,2015-11-17 00:00:00,0.5
Pataki,2015-11-17 00:00:00,0.0
Trump,2015-11-16 00:00:00,24.0
Cruz,2015-11-16 00:00:00,12.3
Rubio,2015-11-16 00:00:00,12.8
Carson,2015-11-16 00:00:00,23.5
Paul,2015-11-16 00:00:00,2.0
Bush,2015-11-16 00:00:00,6.3
Huckabee,2015-11-16 00:00:00,2.8
Kasich,2015-11-16 00:00:00,2.3
Fiorina,2015-11-16 00:00:00,4.5
Christie,2015-11-16 00:00:00,2.5
Santorum,2015-11-16 00:00:00,0.8
Walker,2015-11-16 00:00:00,
Jindal,2015-11-16 00:00:00,3.3
Perry,2015-11-16 00:00:00,
Graham,2015-11-16 00:00:00,0.5
Pataki,2015-11-16 00:00:00,0.0
Trump,2015-11-15 00:00:00,24.0
Cruz,2015-11-15 00:00:00,12.3
Rubio,2015-11-15 00:00:00,12.8
Carson,2015-11-15 00:00:00,23.5
Paul,2015-11-15 00:00:00,2.0
Bush,2015-11-15 00:00:00,6.3
Huckabee,2015-11-15 00:00:00,2.8
Kasich,2015-11-15 00:00:00,2.3
Fiorina,2015-11-15 00:00:00,4.5
Christie,2015-11-15 00:00:00,2.5
Santorum,2015-11-15 00:00:00,0.8
Walker,2015-11-15 00:00:00,
Jindal,2015-11-15 00:00:00,3.3
Perry,2015-11-15 00:00:00,
Graham,2015-11-15 00:00:00,0.5
Pataki,2015-11-15 00:00:00,0.0
Trump,2015-11-14 00:00:00,24.0
Cruz,2015-11-14 00:00:00,12.3
Rubio,2015-11-14 00:00:00,12.8
Carson,2015-11-14 00:00:00,23.5
Paul,2015-11-14 00:00:00,2.0
Bush,2015-11-14 00:00:00,6.3
Huckabee,2015-11-14 00:00:00,2.8
Kasich,2015-11-14 00:00:00,2.3
Fiorina,2015-11-14 00:00:00,4.5
Christie,2015-11-14 00:00:00,2.5
Santorum,2015-11-14 00:00:00,0.8
Walker,2015-11-14 00:00:00,
Jindal,2015-11-14 00:00:00,3.3
Perry,2015-11-14 00:00:00,
Graham,2015-11-14 00:00:00,0.5
Pataki,2015-11-14 00:00:00,0.0
Trump,2015-11-13 00:00:00,24.0
Cruz,2015-11-13 00:00:00,12.3
Rubio,2015-11-13 00:00:00,12.8
Carson,2015-11-13 00:00:00,23.5
Paul,2015-11-13 00:00:00,2.0
Bush,2015-11-13 00:00:00,6.3
Huckabee,2015-11-13 00:00:00,2.8
Kasich,2015-11-13 00:00:00,2.3
Fiorina,2015-11-13 00:00:00,4.5
Christie,2015-11-13 00:00:00,2.5
Santorum,2015-11-13 00:00:00,0.8
Walker,2015-11-13 00:00:00,
Jindal,2015-11-13 00:00:00,3.3
Perry,2015-11-13 00:00:00,
Graham,2015-11-13 00:00:00,0.5
Pataki,2015-11-13 00:00:00,0.0
Trump,2015-11-12 00:00:00,24.0
Cruz,2015-11-12 00:00:00,12.3
Rubio,2015-11-12 00:00:00,12.8
Carson,2015-11-12 00:00:00,23.5
Paul,2015-11-12 00:00:00,2.0
Bush,2015-11-12 00:00:00,6.3
Huckabee,2015-11-12 00:00:00,2.8
Kasich,2015-11-12 00:00:00,2.3
Fiorina,2015-11-12 00:00:00,4.5
Christie,2015-11-12 00:00:00,2.5
Santorum,2015-11-12 00:00:00,0.8
Walker,2015-11-12 00:00:00,
Jindal,2015-11-12 00:00:00,3.3
Perry,2015-11-12 00:00:00,
Graham,2015-11-12 00:00:00,0.5
Pataki,2015-11-12 00:00:00,0.0
Trump,2015-11-11 00:00:00,24.0
Cruz,2015-11-11 00:00:00,12.3
Rubio,2015-11-11 00:00:00,12.8
Carson,2015-11-11 00:00:00,23.5
Paul,2015-11-11 00:00:00,2.0
Bush,2015-11-11 00:00:00,6.3
Huckabee,2015-11-11 00:00:00,2.8
Kasich,2015-11-11 00:00:00,2.3
Fiorina,2015-11-11 00:00:00,4.5
Christie,2015-11-11 00:00:00,2.5
Santorum,2015-11-11 00:00:00,0.8
Walker,2015-11-11 00:00:00,
Jindal,2015-11-11 00:00:00,3.3
Perry,2015-11-11 00:00:00,
Graham,2015-11-11 00:00:00,0.5
Pataki,2015-11-11 00:00:00,0.0
Trump,2015-11-10 00:00:00,24.0
